"source";"target";"type"
"4802";"7494";"undirected"
"2086";"7494";"undirected"
"2334";"7495";"undirected"
"4912";"7495";"undirected"
"28";"7496";"undirected"
"167";"7496";"undirected"
"424";"7497";"undirected"
"420";"7497";"undirected"
"110";"7498";"undirected"
"7100";"7498";"undirected"
"7115";"7499";"undirected"
"381";"7499";"undirected"
"603";"7500";"undirected"
"3694";"7500";"undirected"
"491";"7501";"undirected"
"997";"7501";"undirected"
"1750";"7502";"undirected"
"4321";"7502";"undirected"
"4363";"7503";"undirected"
"3492";"7503";"undirected"
"2987";"7504";"undirected"
"555";"7504";"undirected"
"1546";"7505";"undirected"
"2416";"7505";"undirected"
"60";"7506";"undirected"
"3446";"7506";"undirected"
"8";"7507";"undirected"
"335";"7507";"undirected"
"5010";"7508";"undirected"
"4535";"7508";"undirected"
"5494";"7509";"undirected"
"986";"7509";"undirected"
"2718";"7510";"undirected"
"4652";"7510";"undirected"
"3379";"7511";"undirected"
"2683";"7511";"undirected"
"30";"7512";"undirected"
"2095";"7512";"undirected"
"7285";"7513";"undirected"
"4605";"7513";"undirected"
"7205";"7514";"undirected"
"2529";"7514";"undirected"
"886";"7515";"undirected"
"4683";"7515";"undirected"
"3263";"7516";"undirected"
"222";"7516";"undirected"
"581";"7517";"undirected"
"1725";"7517";"undirected"
"2365";"7518";"undirected"
"2795";"7518";"undirected"
"595";"7519";"undirected"
"3316";"7519";"undirected"
"3655";"7520";"undirected"
"1464";"7520";"undirected"
"65";"7521";"undirected"
"1081";"7521";"undirected"
"709";"7522";"undirected"
"1765";"7522";"undirected"
"2817";"7523";"undirected"
"33";"7523";"undirected"
"2140";"7524";"undirected"
"918";"7524";"undirected"
"2295";"7525";"undirected"
"4963";"7525";"undirected"
"4614";"7526";"undirected"
"2005";"7526";"undirected"
"928";"7527";"undirected"
"1910";"7527";"undirected"
"6496";"7528";"undirected"
"73";"7528";"undirected"
"782";"7529";"undirected"
"942";"7529";"undirected"
"7075";"7530";"undirected"
"5731";"7530";"undirected"
"6762";"7531";"undirected"
"6623";"7531";"undirected"
"6932";"7532";"undirected"
"7378";"7532";"undirected"
"1639";"7533";"undirected"
"7346";"7533";"undirected"
"12";"7534";"undirected"
"58";"7534";"undirected"
"5";"7535";"undirected"
"7094";"7535";"undirected"
"1332";"7536";"undirected"
"3980";"7536";"undirected"
"146";"7537";"undirected"
"1696";"7537";"undirected"
"5420";"7538";"undirected"
"3899";"7538";"undirected"
"73";"7539";"undirected"
"1173";"7539";"undirected"
"256";"7540";"undirected"
"3011";"7540";"undirected"
"154";"7541";"undirected"
"6295";"7541";"undirected"
"5806";"7542";"undirected"
"31";"7542";"undirected"
"877";"7543";"undirected"
"7310";"7543";"undirected"
"2371";"7544";"undirected"
"77";"7544";"undirected"
"7068";"7545";"undirected"
"812";"7545";"undirected"
"2460";"7546";"undirected"
"2169";"7546";"undirected"
"254";"7547";"undirected"
"48";"7547";"undirected"
"6394";"7548";"undirected"
"5118";"7548";"undirected"
"1663";"7549";"undirected"
"27";"7549";"undirected"
"1294";"7550";"undirected"
"2248";"7550";"undirected"
"4820";"7551";"undirected"
"41";"7551";"undirected"
"1949";"7552";"undirected"
"295";"7552";"undirected"
"4068";"7553";"undirected"
"10";"7553";"undirected"
"945";"7554";"undirected"
"275";"7554";"undirected"
"2064";"7555";"undirected"
"5468";"7555";"undirected"
"519";"7556";"undirected"
"3529";"7556";"undirected"
"6889";"7557";"undirected"
"4407";"7557";"undirected"
"107";"7558";"undirected"
"4144";"7558";"undirected"
"173";"7559";"undirected"
"3778";"7559";"undirected"
"4739";"7560";"undirected"
"7171";"7560";"undirected"
"721";"7561";"undirected"
"1764";"7561";"undirected"
"3283";"7562";"undirected"
"13";"7562";"undirected"
"636";"7563";"undirected"
"2105";"7563";"undirected"
"127";"7564";"undirected"
"42";"7564";"undirected"
"5793";"7565";"undirected"
"2225";"7565";"undirected"
"394";"7566";"undirected"
"75";"7566";"undirected"
"2286";"7567";"undirected"
"2634";"7567";"undirected"
"6959";"7568";"undirected"
"1314";"7568";"undirected"
"5436";"7569";"undirected"
"4342";"7569";"undirected"
"4";"7570";"undirected"
"5393";"7570";"undirected"
"2279";"7571";"undirected"
"576";"7571";"undirected"
"62";"7572";"undirected"
"1001";"7572";"undirected"
"1926";"7573";"undirected"
"289";"7573";"undirected"
"193";"7574";"undirected"
"5912";"7574";"undirected"
"169";"7575";"undirected"
"4556";"7575";"undirected"
"856";"7576";"undirected"
"41";"7576";"undirected"
"149";"7577";"undirected"
"2698";"7577";"undirected"
"5566";"7578";"undirected"
"5861";"7578";"undirected"
"5614";"7579";"undirected"
"476";"7579";"undirected"
"27";"7580";"undirected"
"4749";"7580";"undirected"
"5251";"7581";"undirected"
"5462";"7581";"undirected"
"253";"7582";"undirected"
"7484";"7582";"undirected"
"442";"7583";"undirected"
"35";"7583";"undirected"
"8";"7584";"undirected"
"244";"7584";"undirected"
"1242";"7585";"undirected"
"2710";"7585";"undirected"
"5799";"7586";"undirected"
"91";"7586";"undirected"
"109";"7587";"undirected"
"1588";"7587";"undirected"
"131";"7588";"undirected"
"574";"7588";"undirected"
"6872";"7589";"undirected"
"1667";"7589";"undirected"
"5113";"7590";"undirected"
"1443";"7590";"undirected"
"865";"7591";"undirected"
"2973";"7591";"undirected"
"7172";"7592";"undirected"
"5";"7592";"undirected"
"728";"7593";"undirected"
"5761";"7593";"undirected"
"6995";"7594";"undirected"
"419";"7594";"undirected"
"379";"7595";"undirected"
"4745";"7595";"undirected"
"385";"7596";"undirected"
"383";"7596";"undirected"
"538";"7597";"undirected"
"7182";"7597";"undirected"
"3631";"7598";"undirected"
"5573";"7598";"undirected"
"574";"7599";"undirected"
"1464";"7599";"undirected"
"2506";"7600";"undirected"
"5078";"7600";"undirected"
"671";"7601";"undirected"
"864";"7601";"undirected"
"5524";"7602";"undirected"
"236";"7602";"undirected"
"105";"7603";"undirected"
"6569";"7603";"undirected"
"3543";"7604";"undirected"
"1897";"7604";"undirected"
"1952";"7605";"undirected"
"1815";"7605";"undirected"
"64";"7606";"undirected"
"755";"7606";"undirected"
"521";"7607";"undirected"
"1114";"7607";"undirected"
"127";"7608";"undirected"
"4548";"7608";"undirected"
"7090";"7609";"undirected"
"206";"7609";"undirected"
"413";"7610";"undirected"
"442";"7610";"undirected"
"6681";"7611";"undirected"
"5718";"7611";"undirected"
"2017";"7612";"undirected"
"1309";"7612";"undirected"
"3480";"7613";"undirected"
"3193";"7613";"undirected"
"204";"7614";"undirected"
"691";"7614";"undirected"
"844";"7615";"undirected"
"7403";"7615";"undirected"
"2365";"7616";"undirected"
"968";"7616";"undirected"
"7381";"7617";"undirected"
"733";"7617";"undirected"
"1066";"7618";"undirected"
"1487";"7618";"undirected"
"2459";"7619";"undirected"
"3515";"7619";"undirected"
"1531";"7620";"undirected"
"5657";"7620";"undirected"
"1242";"7621";"undirected"
"1097";"7621";"undirected"
"2429";"7622";"undirected"
"4910";"7622";"undirected"
"7";"7623";"undirected"
"3825";"7623";"undirected"
"1597";"7624";"undirected"
"396";"7624";"undirected"
"1996";"7625";"undirected"
"5609";"7625";"undirected"
"208";"7626";"undirected"
"1372";"7626";"undirected"
"1997";"7627";"undirected"
"199";"7627";"undirected"
"144";"7628";"undirected"
"5378";"7628";"undirected"
"1907";"7629";"undirected"
"3115";"7629";"undirected"
"7132";"7630";"undirected"
"2021";"7630";"undirected"
"318";"7631";"undirected"
"6506";"7631";"undirected"
"3061";"7632";"undirected"
"4954";"7632";"undirected"
"4503";"7633";"undirected"
"1848";"7633";"undirected"
"7228";"7634";"undirected"
"5653";"7634";"undirected"
"2856";"7635";"undirected"
"1948";"7635";"undirected"
"230";"7636";"undirected"
"290";"7636";"undirected"
"4330";"7637";"undirected"
"1572";"7637";"undirected"
"3558";"7638";"undirected"
"2147";"7638";"undirected"
"4024";"7639";"undirected"
"24";"7639";"undirected"
"2851";"7640";"undirected"
"2053";"7640";"undirected"
"1154";"7641";"undirected"
"2881";"7641";"undirected"
"14";"7642";"undirected"
"3";"7642";"undirected"
"6680";"7643";"undirected"
"4330";"7643";"undirected"
"2036";"7644";"undirected"
"767";"7644";"undirected"
"4941";"7645";"undirected"
"242";"7645";"undirected"
"894";"7646";"undirected"
"2944";"7646";"undirected"
"4342";"7647";"undirected"
"4923";"7647";"undirected"
"179";"7648";"undirected"
"6479";"7648";"undirected"
"3498";"7649";"undirected"
"4132";"7649";"undirected"
"4067";"7650";"undirected"
"5371";"7650";"undirected"
"205";"7651";"undirected"
"472";"7651";"undirected"
"6352";"7652";"undirected"
"7417";"7652";"undirected"
"3659";"7653";"undirected"
"1589";"7653";"undirected"
"6832";"7654";"undirected"
"7257";"7654";"undirected"
"108";"7655";"undirected"
"4781";"7655";"undirected"
"3233";"7656";"undirected"
"179";"7656";"undirected"
"5205";"7657";"undirected"
"1154";"7657";"undirected"
"714";"7658";"undirected"
"29";"7658";"undirected"
"247";"7659";"undirected"
"13";"7659";"undirected"
"133";"7660";"undirected"
"3609";"7660";"undirected"
"3961";"7661";"undirected"
"2067";"7661";"undirected"
"3991";"7662";"undirected"
"501";"7662";"undirected"
"1130";"7663";"undirected"
"709";"7663";"undirected"
"1051";"7664";"undirected"
"5122";"7664";"undirected"
"614";"7665";"undirected"
"2604";"7665";"undirected"
"5930";"7666";"undirected"
"2509";"7666";"undirected"
"2622";"7667";"undirected"
"7040";"7667";"undirected"
"57";"7668";"undirected"
"3658";"7668";"undirected"
"1468";"7669";"undirected"
"4140";"7669";"undirected"
"55";"7670";"undirected"
"2970";"7670";"undirected"
"4119";"7671";"undirected"
"6685";"7671";"undirected"
"5609";"7672";"undirected"
"3707";"7672";"undirected"
"191";"7673";"undirected"
"1488";"7673";"undirected"
"651";"7674";"undirected"
"703";"7674";"undirected"
"5262";"7675";"undirected"
"7027";"7675";"undirected"
"1606";"7676";"undirected"
"4176";"7676";"undirected"
"5550";"7677";"undirected"
"14";"7677";"undirected"
"164";"7678";"undirected"
"92";"7678";"undirected"
"1984";"7679";"undirected"
"4287";"7679";"undirected"
"247";"7680";"undirected"
"3312";"7680";"undirected"
"1374";"7681";"undirected"
"3788";"7681";"undirected"
"33";"7682";"undirected"
"5925";"7682";"undirected"
"1226";"7683";"undirected"
"3326";"7683";"undirected"
"4899";"7684";"undirected"
"7359";"7684";"undirected"
"240";"7685";"undirected"
"2060";"7685";"undirected"
"5699";"7686";"undirected"
"5";"7686";"undirected"
"7189";"7687";"undirected"
"5527";"7687";"undirected"
"2551";"7688";"undirected"
"1461";"7688";"undirected"
"2678";"7689";"undirected"
"7303";"7689";"undirected"
"253";"7690";"undirected"
"7065";"7690";"undirected"
"4512";"7691";"undirected"
"57";"7691";"undirected"
"2237";"7692";"undirected"
"4892";"7692";"undirected"
"2986";"7693";"undirected"
"5";"7693";"undirected"
"741";"7694";"undirected"
"13";"7694";"undirected"
"4021";"7695";"undirected"
"3845";"7695";"undirected"
"487";"7696";"undirected"
"4232";"7696";"undirected"
"1815";"7697";"undirected"
"8";"7697";"undirected"
"510";"7698";"undirected"
"7334";"7698";"undirected"
"7165";"7699";"undirected"
"69";"7699";"undirected"
"5912";"7700";"undirected"
"7499";"7700";"undirected"
"671";"7701";"undirected"
"294";"7701";"undirected"
"4624";"7702";"undirected"
"899";"7702";"undirected"
"4346";"7703";"undirected"
"975";"7703";"undirected"
"7233";"7704";"undirected"
"1658";"7704";"undirected"
"710";"7705";"undirected"
"191";"7705";"undirected"
"1369";"7706";"undirected"
"3754";"7706";"undirected"
"2";"7707";"undirected"
"339";"7707";"undirected"
"1544";"7708";"undirected"
"1656";"7708";"undirected"
"5209";"7709";"undirected"
"2857";"7709";"undirected"
"315";"7710";"undirected"
"7516";"7710";"undirected"
"2361";"7711";"undirected"
"856";"7711";"undirected"
"2295";"7712";"undirected"
"86";"7712";"undirected"
"5019";"7713";"undirected"
"5713";"7713";"undirected"
"2129";"7714";"undirected"
"1431";"7714";"undirected"
"5924";"7715";"undirected"
"2235";"7715";"undirected"
"5938";"7716";"undirected"
"54";"7716";"undirected"
"1633";"7717";"undirected"
"8";"7717";"undirected"
"1145";"7718";"undirected"
"908";"7718";"undirected"
"4766";"7719";"undirected"
"357";"7719";"undirected"
"6469";"7720";"undirected"
"200";"7720";"undirected"
"1750";"7721";"undirected"
"4";"7721";"undirected"
"2918";"7722";"undirected"
"2587";"7722";"undirected"
"4492";"7723";"undirected"
"260";"7723";"undirected"
"94";"7724";"undirected"
"1249";"7724";"undirected"
"5304";"7725";"undirected"
"5522";"7725";"undirected"
"5";"7726";"undirected"
"578";"7726";"undirected"
"4";"7727";"undirected"
"1284";"7727";"undirected"
"2347";"7728";"undirected"
"3481";"7728";"undirected"
"170";"7729";"undirected"
"270";"7729";"undirected"
"6186";"7730";"undirected"
"2325";"7730";"undirected"
"2601";"7731";"undirected"
"935";"7731";"undirected"
"1075";"7732";"undirected"
"7630";"7732";"undirected"
"4310";"7733";"undirected"
"689";"7733";"undirected"
"200";"7734";"undirected"
"1160";"7734";"undirected"
"4417";"7735";"undirected"
"1804";"7735";"undirected"
"1065";"7736";"undirected"
"62";"7736";"undirected"
"42";"7737";"undirected"
"3241";"7737";"undirected"
"4279";"7738";"undirected"
"6832";"7738";"undirected"
"711";"7739";"undirected"
"559";"7739";"undirected"
"2120";"7740";"undirected"
"5664";"7740";"undirected"
"28";"7741";"undirected"
"958";"7741";"undirected"
"3416";"7742";"undirected"
"157";"7742";"undirected"
"4370";"7743";"undirected"
"255";"7743";"undirected"
"1460";"7744";"undirected"
"2070";"7744";"undirected"
"107";"7745";"undirected"
"93";"7745";"undirected"
"217";"7746";"undirected"
"3526";"7746";"undirected"
"30";"7747";"undirected"
"4076";"7747";"undirected"
"2129";"7748";"undirected"
"6465";"7748";"undirected"
"586";"7749";"undirected"
"4351";"7749";"undirected"
"1496";"7750";"undirected"
"1992";"7750";"undirected"
"2480";"7751";"undirected"
"5595";"7751";"undirected"
"2679";"7752";"undirected"
"629";"7752";"undirected"
"61";"7753";"undirected"
"57";"7753";"undirected"
"375";"7754";"undirected"
"3480";"7754";"undirected"
"54";"7755";"undirected"
"129";"7755";"undirected"
"507";"7756";"undirected"
"4674";"7756";"undirected"
"127";"7757";"undirected"
"118";"7757";"undirected"
"2870";"7758";"undirected"
"247";"7758";"undirected"
"2210";"7759";"undirected"
"2506";"7759";"undirected"
"7081";"7760";"undirected"
"6148";"7760";"undirected"
"87";"7761";"undirected"
"6365";"7761";"undirected"
"6668";"7762";"undirected"
"4365";"7762";"undirected"
"1874";"7763";"undirected"
"3492";"7763";"undirected"
"174";"7764";"undirected"
"5686";"7764";"undirected"
"5949";"7765";"undirected"
"7063";"7765";"undirected"
"2872";"7766";"undirected"
"6002";"7766";"undirected"
"654";"7767";"undirected"
"725";"7767";"undirected"
"391";"7768";"undirected"
"5158";"7768";"undirected"
"272";"7769";"undirected"
"5170";"7769";"undirected"
"2306";"7770";"undirected"
"1720";"7770";"undirected"
"6650";"7771";"undirected"
"179";"7771";"undirected"
"1683";"7772";"undirected"
"1688";"7772";"undirected"
"2643";"7773";"undirected"
"947";"7773";"undirected"
"162";"7774";"undirected"
"11";"7774";"undirected"
"915";"7775";"undirected"
"477";"7775";"undirected"
"6783";"7776";"undirected"
"3481";"7776";"undirected"
"3291";"7777";"undirected"
"4367";"7777";"undirected"
"5954";"7778";"undirected"
"1";"7778";"undirected"
"520";"7779";"undirected"
"2652";"7779";"undirected"
"5343";"7780";"undirected"
"4430";"7780";"undirected"
"6003";"7781";"undirected"
"285";"7781";"undirected"
"110";"7782";"undirected"
"747";"7782";"undirected"
"903";"7783";"undirected"
"257";"7783";"undirected"
"149";"7784";"undirected"
"1804";"7784";"undirected"
"5126";"7785";"undirected"
"1986";"7785";"undirected"
"4245";"7786";"undirected"
"5115";"7786";"undirected"
"1659";"7787";"undirected"
"4755";"7787";"undirected"
"4118";"7788";"undirected"
"2426";"7788";"undirected"
"4056";"7789";"undirected"
"6376";"7789";"undirected"
"3637";"7790";"undirected"
"3020";"7790";"undirected"
"4155";"7791";"undirected"
"4196";"7791";"undirected"
"7034";"7792";"undirected"
"54";"7792";"undirected"
"6921";"7793";"undirected"
"7784";"7793";"undirected"
"1977";"7794";"undirected"
"2203";"7794";"undirected"
"1987";"7795";"undirected"
"1607";"7795";"undirected"
"2259";"7796";"undirected"
"149";"7796";"undirected"
"1608";"7797";"undirected"
"116";"7797";"undirected"
"4733";"7798";"undirected"
"19";"7798";"undirected"
"57";"7799";"undirected"
"1468";"7799";"undirected"
"30";"7800";"undirected"
"5745";"7800";"undirected"
"1785";"7801";"undirected"
"3762";"7801";"undirected"
"7131";"7802";"undirected"
"5389";"7802";"undirected"
"4365";"7803";"undirected"
"195";"7803";"undirected"
"71";"7804";"undirected"
"998";"7804";"undirected"
"2275";"7805";"undirected"
"484";"7805";"undirected"
"1709";"7806";"undirected"
"3734";"7806";"undirected"
"2713";"7807";"undirected"
"5220";"7807";"undirected"
"3415";"7808";"undirected"
"29";"7808";"undirected"
"2254";"7809";"undirected"
"398";"7809";"undirected"
"655";"7810";"undirected"
"171";"7810";"undirected"
"3341";"7811";"undirected"
"3635";"7811";"undirected"
"6066";"7812";"undirected"
"4419";"7812";"undirected"
"785";"7813";"undirected"
"782";"7813";"undirected"
"5617";"7814";"undirected"
"1876";"7814";"undirected"
"5288";"7815";"undirected"
"139";"7815";"undirected"
"3687";"7816";"undirected"
"4300";"7816";"undirected"
"1453";"7817";"undirected"
"5566";"7817";"undirected"
"5597";"7818";"undirected"
"1372";"7818";"undirected"
"3028";"7819";"undirected"
"1615";"7819";"undirected"
"233";"7820";"undirected"
"357";"7820";"undirected"
"7331";"7821";"undirected"
"2057";"7821";"undirected"
"3589";"7822";"undirected"
"1905";"7822";"undirected"
"25";"7823";"undirected"
"992";"7823";"undirected"
"3371";"7824";"undirected"
"540";"7824";"undirected"
"1536";"7825";"undirected"
"6993";"7825";"undirected"
"6712";"7826";"undirected"
"1199";"7826";"undirected"
"1659";"7827";"undirected"
"615";"7827";"undirected"
"709";"7828";"undirected"
"3092";"7828";"undirected"
"1677";"7829";"undirected"
"12";"7829";"undirected"
"164";"7830";"undirected"
"3601";"7830";"undirected"
"506";"7831";"undirected"
"906";"7831";"undirected"
"2281";"7832";"undirected"
"2126";"7832";"undirected"
"4638";"7833";"undirected"
"6470";"7833";"undirected"
"6849";"7834";"undirected"
"5251";"7834";"undirected"
"7450";"7835";"undirected"
"2468";"7835";"undirected"
"693";"7836";"undirected"
"3298";"7836";"undirected"
"4912";"7837";"undirected"
"4007";"7837";"undirected"
"3316";"7838";"undirected"
"2203";"7838";"undirected"
"176";"7839";"undirected"
"4729";"7839";"undirected"
"639";"7840";"undirected"
"1744";"7840";"undirected"
"590";"7841";"undirected"
"722";"7841";"undirected"
"389";"7842";"undirected"
"5527";"7842";"undirected"
"133";"7843";"undirected"
"4976";"7843";"undirected"
"7690";"7844";"undirected"
"7120";"7844";"undirected"
"3546";"7845";"undirected"
"2722";"7845";"undirected"
"3452";"7846";"undirected"
"123";"7846";"undirected"
"199";"7847";"undirected"
"512";"7847";"undirected"
"7562";"7848";"undirected"
"572";"7848";"undirected"
"3241";"7849";"undirected"
"3833";"7849";"undirected"
"1245";"7850";"undirected"
"6214";"7850";"undirected"
"963";"7851";"undirected"
"2861";"7851";"undirected"
"6906";"7852";"undirected"
"4100";"7852";"undirected"
"2413";"7853";"undirected"
"3434";"7853";"undirected"
"1774";"7854";"undirected"
"7581";"7854";"undirected"
"1";"7855";"undirected"
"6351";"7855";"undirected"
"728";"7856";"undirected"
"109";"7856";"undirected"
"679";"7857";"undirected"
"4685";"7857";"undirected"
"2918";"7858";"undirected"
"1964";"7858";"undirected"
"1771";"7859";"undirected"
"3156";"7859";"undirected"
"472";"7860";"undirected"
"7697";"7860";"undirected"
"5683";"7861";"undirected"
"1848";"7861";"undirected"
"7220";"7862";"undirected"
"4352";"7862";"undirected"
"2530";"7863";"undirected"
"1370";"7863";"undirected"
"5107";"7864";"undirected"
"28";"7864";"undirected"
"671";"7865";"undirected"
"1257";"7865";"undirected"
"761";"7866";"undirected"
"6150";"7866";"undirected"
"3951";"7867";"undirected"
"2662";"7867";"undirected"
"2329";"7868";"undirected"
"1592";"7868";"undirected"
"4091";"7869";"undirected"
"2";"7869";"undirected"
"4067";"7870";"undirected"
"462";"7870";"undirected"
"923";"7871";"undirected"
"362";"7871";"undirected"
"6530";"7872";"undirected"
"1171";"7872";"undirected"
"3348";"7873";"undirected"
"6123";"7873";"undirected"
"6700";"7874";"undirected"
"7819";"7874";"undirected"
"2192";"7875";"undirected"
"4296";"7875";"undirected"
"272";"7876";"undirected"
"198";"7876";"undirected"
"4698";"7877";"undirected"
"1031";"7877";"undirected"
"7112";"7878";"undirected"
"5008";"7878";"undirected"
"321";"7879";"undirected"
"31";"7879";"undirected"
"2211";"7880";"undirected"
"504";"7880";"undirected"
"4729";"7881";"undirected"
"2128";"7881";"undirected"
"1942";"7882";"undirected"
"309";"7882";"undirected"
"1455";"7883";"undirected"
"470";"7883";"undirected"
"5943";"7884";"undirected"
"772";"7884";"undirected"
"3257";"7885";"undirected"
"290";"7885";"undirected"
"2040";"7886";"undirected"
"6016";"7886";"undirected"
"6467";"7887";"undirected"
"75";"7887";"undirected"
"5254";"7888";"undirected"
"1297";"7888";"undirected"
"1521";"7889";"undirected"
"3209";"7889";"undirected"
"200";"7890";"undirected"
"6129";"7890";"undirected"
"7037";"7891";"undirected"
"473";"7891";"undirected"
"5926";"7892";"undirected"
"711";"7892";"undirected"
"7195";"7893";"undirected"
"1758";"7893";"undirected"
"6043";"7894";"undirected"
"57";"7894";"undirected"
"2274";"7895";"undirected"
"119";"7895";"undirected"
"3438";"7896";"undirected"
"1804";"7896";"undirected"
"5600";"7897";"undirected"
"1575";"7897";"undirected"
"3959";"7898";"undirected"
"730";"7898";"undirected"
"994";"7899";"undirected"
"308";"7899";"undirected"
"5637";"7900";"undirected"
"7673";"7900";"undirected"
"4105";"7901";"undirected"
"680";"7901";"undirected"
"295";"7902";"undirected"
"5823";"7902";"undirected"
"4916";"7903";"undirected"
"3594";"7903";"undirected"
"6351";"7904";"undirected"
"1986";"7904";"undirected"
"5733";"7905";"undirected"
"2617";"7905";"undirected"
"5534";"7906";"undirected"
"341";"7906";"undirected"
"833";"7907";"undirected"
"1452";"7907";"undirected"
"7605";"7908";"undirected"
"2085";"7908";"undirected"
"6819";"7909";"undirected"
"3267";"7909";"undirected"
"4817";"7910";"undirected"
"1185";"7910";"undirected"
"389";"7911";"undirected"
"5071";"7911";"undirected"
"1814";"7912";"undirected"
"2332";"7912";"undirected"
"744";"7913";"undirected"
"4007";"7913";"undirected"
"5894";"7914";"undirected"
"3183";"7914";"undirected"
"1353";"7915";"undirected"
"7877";"7915";"undirected"
"5294";"7916";"undirected"
"94";"7916";"undirected"
"2723";"7917";"undirected"
"3069";"7917";"undirected"
"70";"7918";"undirected"
"2940";"7918";"undirected"
"7448";"7919";"undirected"
"7789";"7919";"undirected"
"124";"7920";"undirected"
"4103";"7920";"undirected"
"158";"7921";"undirected"
"106";"7921";"undirected"
"2670";"7922";"undirected"
"5561";"7922";"undirected"
"1618";"7923";"undirected"
"675";"7923";"undirected"
"683";"7924";"undirected"
"4386";"7924";"undirected"
"2434";"7925";"undirected"
"112";"7925";"undirected"
"6480";"7926";"undirected"
"5294";"7926";"undirected"
"7643";"7927";"undirected"
"2747";"7927";"undirected"
"6356";"7928";"undirected"
"1454";"7928";"undirected"
"28";"7929";"undirected"
"233";"7929";"undirected"
"3830";"7930";"undirected"
"1502";"7930";"undirected"
"325";"7931";"undirected"
"1274";"7931";"undirected"
"767";"7932";"undirected"
"143";"7932";"undirected"
"108";"7933";"undirected"
"41";"7933";"undirected"
"5355";"7934";"undirected"
"1341";"7934";"undirected"
"33";"7935";"undirected"
"457";"7935";"undirected"
"2540";"7936";"undirected"
"1253";"7936";"undirected"
"3805";"7937";"undirected"
"67";"7937";"undirected"
"39";"7938";"undirected"
"13";"7938";"undirected"
"33";"7939";"undirected"
"7064";"7939";"undirected"
"730";"7940";"undirected"
"4687";"7940";"undirected"
"226";"7941";"undirected"
"5598";"7941";"undirected"
"3128";"7942";"undirected"
"33";"7942";"undirected"
"1500";"7943";"undirected"
"885";"7943";"undirected"
"3930";"7944";"undirected"
"7315";"7944";"undirected"
"5593";"7945";"undirected"
"2581";"7945";"undirected"
"2158";"7946";"undirected"
"4907";"7946";"undirected"
"4811";"7947";"undirected"
"7081";"7947";"undirected"
"6847";"7948";"undirected"
"4526";"7948";"undirected"
"1206";"7949";"undirected"
"700";"7949";"undirected"
"728";"7950";"undirected"
"4384";"7950";"undirected"
"278";"7951";"undirected"
"1763";"7951";"undirected"
"7304";"7952";"undirected"
"356";"7952";"undirected"
"6687";"7953";"undirected"
"1618";"7953";"undirected"
"1913";"7954";"undirected"
"95";"7954";"undirected"
"3919";"7955";"undirected"
"7305";"7955";"undirected"
"1324";"7956";"undirected"
"3292";"7956";"undirected"
"80";"7957";"undirected"
"590";"7957";"undirected"
"7751";"7958";"undirected"
"7438";"7958";"undirected"
"864";"7959";"undirected"
"4968";"7959";"undirected"
"2936";"7960";"undirected"
"4152";"7960";"undirected"
"55";"7961";"undirected"
"3881";"7961";"undirected"
"2881";"7962";"undirected"
"606";"7962";"undirected"
"2";"7963";"undirected"
"2349";"7963";"undirected"
"7053";"7964";"undirected"
"6618";"7964";"undirected"
"758";"7965";"undirected"
"5733";"7965";"undirected"
"3288";"7966";"undirected"
"139";"7966";"undirected"
"4745";"7967";"undirected"
"5183";"7967";"undirected"
"519";"7968";"undirected"
"642";"7968";"undirected"
"6784";"7969";"undirected"
"5639";"7969";"undirected"
"1289";"7970";"undirected"
"7244";"7970";"undirected"
"184";"7971";"undirected"
"1459";"7971";"undirected"
"1350";"7972";"undirected"
"2726";"7972";"undirected"
"3492";"7973";"undirected"
"5593";"7973";"undirected"
"254";"7974";"undirected"
"4590";"7974";"undirected"
"1115";"7975";"undirected"
"879";"7975";"undirected"
"1477";"7976";"undirected"
"3499";"7976";"undirected"
"24";"7977";"undirected"
"938";"7977";"undirected"
"1416";"7978";"undirected"
"12";"7978";"undirected"
"2190";"7979";"undirected"
"1517";"7979";"undirected"
"862";"7980";"undirected"
"3991";"7980";"undirected"
"629";"7981";"undirected"
"3291";"7981";"undirected"
"3190";"7982";"undirected"
"296";"7982";"undirected"
"1792";"7983";"undirected"
"269";"7983";"undirected"
"5234";"7984";"undirected"
"1186";"7984";"undirected"
"2281";"7985";"undirected"
"400";"7985";"undirected"
"5722";"7986";"undirected"
"3883";"7986";"undirected"
"2776";"7987";"undirected"
"607";"7987";"undirected"
"3209";"7988";"undirected"
"4714";"7988";"undirected"
"1071";"7989";"undirected"
"11";"7989";"undirected"
"3923";"7990";"undirected"
"1084";"7990";"undirected"
"404";"7991";"undirected"
"1060";"7991";"undirected"
"711";"7992";"undirected"
"5922";"7992";"undirected"
"6007";"7993";"undirected"
"107";"7993";"undirected"
"6728";"7994";"undirected"
"1786";"7994";"undirected"
"3426";"7995";"undirected"
"2006";"7995";"undirected"
"1790";"7996";"undirected"
"562";"7996";"undirected"
"4947";"7997";"undirected"
"7802";"7997";"undirected"
"2016";"7998";"undirected"
"2417";"7998";"undirected"
"322";"7999";"undirected"
"95";"7999";"undirected"
"5015";"8000";"undirected"
"1106";"8000";"undirected"
"7427";"8001";"undirected"
"83";"8001";"undirected"
"208";"8002";"undirected"
"2672";"8002";"undirected"
"787";"8003";"undirected"
"1017";"8003";"undirected"
"6380";"8004";"undirected"
"101";"8004";"undirected"
"4969";"8005";"undirected"
"482";"8005";"undirected"
